23762.28841794715 -4261.0 [21.0, 26.0, 15.0, 22.0, 16.0, 7.0, 13.0, 9.0, 10.0, 18.0, 20.0, 5.0, 8.0, 23.0, 29.0, 12.0, 6.0, 11.0, 19.0, 3.0, 28.0, 2.0, 14.0, 24.0, 4.0, 1.0, 27.0, 25.0, 17.0]
29109.102300380342 -5217.0 [27.0, 3.0, 28.0, 17.0, 1.0, 13.0, 5.0, 22.0, 20.0, 12.0, 18.0, 7.0, 21.0, 23.0, 24.0, 26.0, 19.0, 9.0, 25.0, 8.0, 10.0, 15.0, 16.0, 14.0, 2.0, 29.0, 6.0, 4.0, 11.0]
26862.973271621664 -4827.0 [15.0, 17.0, 5.0, 22.0, 16.0, 8.0, 19.0, 20.0, 29.0, 14.0, 2.0, 11.0, 12.0, 25.0, 21.0, 13.0, 1.0, 6.0, 4.0, 24.0, 3.0, 26.0, 28.0, 18.0, 27.0, 7.0, 23.0, 9.0, 10.0]
20244.37317431489 -3621.0 [27.0, 10.0, 20.0, 26.0, 13.0, 11.0, 15.0, 29.0, 21.0, 24.0, 1.0, 6.0, 2.0, 3.0, 28.0, 19.0, 22.0, 23.0, 9.0, 12.0, 5.0, 8.0, 16.0, 17.0, 4.0, 7.0, 25.0, 14.0, 18.0]
23162.93297885115 -4161.0 [10.0, 23.0, 17.0, 21.0, 26.0, 19.0, 29.0, 20.0, 9.0, 28.0, 8.0, 12.0, 6.0, 4.0, 13.0, 24.0, 5.0, 11.0, 7.0, 27.0, 25.0, 1.0, 14.0, 18.0, 16.0, 22.0, 15.0, 2.0, 3.0]
29553.414374671807 -5296.0 [24.0, 22.0, 5.0, 10.0, 18.0, 2.0, 19.0, 8.0, 26.0, 27.0, 6.0, 14.0, 4.0, 7.0, 3.0, 15.0, 12.0, 20.0, 13.0, 21.0, 16.0, 28.0, 9.0, 1.0, 17.0, 23.0, 11.0, 29.0, 25.0]
29036.02446368623 -5210.0 [24.0, 7.0, 26.0, 14.0, 6.0, 17.0, 8.0, 2.0, 16.0, 12.0, 10.0, 4.0, 15.0, 27.0, 19.0, 3.0, 11.0, 13.0, 9.0, 28.0, 23.0, 21.0, 25.0, 5.0, 20.0, 29.0, 18.0, 22.0, 1.0]
25907.10254810275 -4662.0 [2.0, 8.0, 27.0, 26.0, 5.0, 4.0, 21.0, 20.0, 17.0, 18.0, 3.0, 14.0, 16.0, 23.0, 7.0, 9.0, 22.0, 1.0, 19.0, 29.0, 25.0, 12.0, 10.0, 6.0, 13.0, 28.0, 24.0, 11.0, 15.0]
23662.256838651083 -4238.0 [19.0, 6.0, 3.0, 17.0, 4.0, 14.0, 12.0, 29.0, 23.0, 13.0, 21.0, 7.0, 22.0, 18.0, 1.0, 9.0, 5.0, 28.0, 27.0, 2.0, 11.0, 15.0, 8.0, 26.0, 10.0, 20.0, 24.0, 25.0, 16.0]
25297.874038237733 -4543.0 [3.0, 14.0, 4.0, 20.0, 16.0, 24.0, 7.0, 13.0, 25.0, 12.0, 23.0, 6.0, 19.0, 21.0, 17.0, 8.0, 5.0, 26.0, 18.0, 22.0, 15.0, 9.0, 27.0, 2.0, 10.0, 11.0, 1.0, 29.0, 28.0]
27040.78374932243 -4851.0 [8.0, 9.0, 15.0, 23.0, 12.0, 19.0, 6.0, 1.0, 5.0, 21.0, 18.0, 20.0, 11.0, 29.0, 14.0, 3.0, 25.0, 13.0, 2.0, 26.0, 22.0, 4.0, 27.0, 10.0, 7.0, 17.0, 16.0, 28.0, 24.0]
27415.67135009726 -4931.0 [3.0, 18.0, 26.0, 1.0, 14.0, 21.0, 22.0, 13.0, 9.0, 4.0, 5.0, 16.0, 28.0, 15.0, 12.0, 25.0, 6.0, 10.0, 2.0, 19.0, 7.0, 17.0, 29.0, 20.0, 11.0, 24.0, 23.0, 27.0, 8.0]
24425.559652916003 -4381.0 [13.0, 4.0, 26.0, 10.0, 24.0, 3.0, 28.0, 7.0, 8.0, 20.0, 5.0, 25.0, 19.0, 2.0, 1.0, 9.0, 12.0, 22.0, 29.0, 6.0, 27.0, 14.0, 18.0, 23.0, 16.0, 21.0, 11.0, 15.0, 17.0]
28621.763090824476 -5137.0 [27.0, 11.0, 9.0, 4.0, 20.0, 3.0, 19.0, 12.0, 16.0, 22.0, 7.0, 26.0, 2.0, 23.0, 28.0, 6.0, 25.0, 5.0, 18.0, 24.0, 8.0, 13.0, 10.0, 15.0, 1.0, 14.0, 21.0, 17.0, 29.0]
26919.835683195954 -4837.0 [14.0, 8.0, 21.0, 12.0, 27.0, 6.0, 18.0, 26.0, 7.0, 24.0, 19.0, 4.0, 25.0, 29.0, 20.0, 3.0, 17.0, 28.0, 13.0, 11.0, 16.0, 23.0, 9.0, 1.0, 22.0, 2.0, 5.0, 15.0, 10.0]
24450.83762241438 -4389.0 [4.0, 20.0, 3.0, 8.0, 9.0, 1.0, 23.0, 28.0, 10.0, 25.0, 7.0, 15.0, 17.0, 29.0, 12.0, 11.0, 27.0, 16.0, 22.0, 5.0, 18.0, 19.0, 6.0, 26.0, 13.0, 14.0, 2.0, 21.0, 24.0]
29392.537789927865 -5267.0 [19.0, 28.0, 7.0, 12.0, 17.0, 6.0, 13.0, 1.0, 14.0, 25.0, 3.0, 2.0, 15.0, 21.0, 22.0, 27.0, 24.0, 23.0, 10.0, 9.0, 8.0, 29.0, 4.0, 20.0, 11.0, 16.0, 26.0, 18.0, 5.0]
28051.90480303111 -5027.0 [28.0, 11.0, 21.0, 9.0, 10.0, 25.0, 7.0, 26.0, 14.0, 24.0, 4.0, 8.0, 6.0, 29.0, 18.0, 2.0, 19.0, 20.0, 3.0, 13.0, 17.0, 5.0, 27.0, 12.0, 22.0, 16.0, 15.0, 23.0, 1.0]
22359.91770959239 -4009.0 [13.0, 7.0, 16.0, 1.0, 8.0, 27.0, 10.0, 9.0, 25.0, 15.0, 24.0, 18.0, 5.0, 17.0, 20.0, 22.0, 26.0, 21.0, 2.0, 6.0, 4.0, 11.0, 14.0, 19.0, 3.0, 29.0, 12.0, 28.0, 23.0]
24968.424417124366 -4484.0 [11.0, 27.0, 4.0, 16.0, 6.0, 13.0, 28.0, 10.0, 7.0, 18.0, 19.0, 23.0, 26.0, 21.0, 12.0, 8.0, 20.0, 14.0, 2.0, 15.0, 17.0, 29.0, 22.0, 5.0, 24.0, 25.0, 1.0, 9.0, 3.0]
26712.68999717428 -4794.0 [18.0, 23.0, 4.0, 8.0, 9.0, 17.0, 3.0, 7.0, 12.0, 19.0, 11.0, 15.0, 6.0, 2.0, 21.0, 26.0, 28.0, 22.0, 16.0, 1.0, 27.0, 20.0, 29.0, 24.0, 25.0, 13.0, 14.0, 10.0, 5.0]
25294.341815404903 -4539.0 [26.0, 27.0, 13.0, 12.0, 1.0, 29.0, 28.0, 22.0, 5.0, 25.0, 8.0, 4.0, 10.0, 14.0, 19.0, 7.0, 24.0, 16.0, 21.0, 9.0, 18.0, 6.0, 2.0, 11.0, 15.0, 20.0, 3.0, 17.0, 23.0]
22317.754270875474 -4003.0 [17.0, 12.0, 2.0, 27.0, 28.0, 21.0, 24.0, 16.0, 20.0, 13.0, 23.0, 22.0, 18.0, 10.0, 11.0, 8.0, 5.0, 9.0, 7.0, 25.0, 19.0, 6.0, 15.0, 14.0, 29.0, 26.0, 1.0, 4.0, 3.0]
23020.439380002194 -4132.0 [9.0, 27.0, 8.0, 15.0, 14.0, 7.0, 16.0, 19.0, 17.0, 20.0, 2.0, 13.0, 3.0, 5.0, 22.0, 23.0, 29.0, 1.0, 28.0, 4.0, 18.0, 11.0, 10.0, 6.0, 21.0, 25.0, 12.0, 26.0, 24.0]
29174.800394978167 -5238.0 [19.0, 24.0, 6.0, 20.0, 13.0, 12.0, 17.0, 29.0, 18.0, 5.0, 11.0, 7.0, 3.0, 27.0, 8.0, 22.0, 21.0, 26.0, 15.0, 9.0, 2.0, 1.0, 14.0, 28.0, 4.0, 23.0, 25.0, 10.0, 16.0]
24329.746567750677 -4364.0 [20.0, 16.0, 25.0, 28.0, 6.0, 21.0, 13.0, 29.0, 12.0, 18.0, 27.0, 19.0, 10.0, 17.0, 26.0, 9.0, 14.0, 22.0, 2.0, 3.0, 11.0, 5.0, 1.0, 4.0, 8.0, 15.0, 7.0, 24.0, 23.0]
24238.159509082103 -4349.0 [29.0, 26.0, 11.0, 10.0, 13.0, 12.0, 23.0, 6.0, 28.0, 21.0, 20.0, 15.0, 4.0, 8.0, 2.0, 18.0, 5.0, 9.0, 27.0, 17.0, 24.0, 19.0, 3.0, 14.0, 1.0, 22.0, 25.0, 7.0, 16.0]
28418.557493943437 -5100.0 [8.0, 6.0, 21.0, 4.0, 2.0, 1.0, 13.0, 14.0, 28.0, 11.0, 10.0, 9.0, 22.0, 25.0, 16.0, 19.0, 5.0, 18.0, 26.0, 24.0, 7.0, 3.0, 27.0, 29.0, 17.0, 20.0, 12.0, 15.0, 23.0]
25733.592942218103 -4618.0 [3.0, 21.0, 25.0, 24.0, 28.0, 2.0, 13.0, 29.0, 18.0, 1.0, 9.0, 16.0, 17.0, 6.0, 19.0, 11.0, 8.0, 27.0, 15.0, 20.0, 23.0, 12.0, 26.0, 4.0, 22.0, 10.0, 5.0, 7.0, 14.0]
24332.652547054775 -4365.0 [11.0, 5.0, 23.0, 21.0, 16.0, 18.0, 17.0, 29.0, 26.0, 20.0, 24.0, 12.0, 7.0, 1.0, 10.0, 4.0, 22.0, 8.0, 27.0, 13.0, 9.0, 25.0, 6.0, 2.0, 3.0, 28.0, 19.0, 15.0, 14.0]
22408.95739918659 -4024.0 [3.0, 18.0, 14.0, 24.0, 9.0, 1.0, 8.0, 12.0, 6.0, 25.0, 28.0, 5.0, 17.0, 15.0, 2.0, 10.0, 20.0, 26.0, 23.0, 16.0, 22.0, 19.0, 4.0, 11.0, 27.0, 29.0, 13.0, 21.0, 7.0]
27687.784861349286 -4969.0 [24.0, 14.0, 25.0, 12.0, 4.0, 21.0, 16.0, 5.0, 2.0, 7.0, 28.0, 26.0, 17.0, 20.0, 18.0, 6.0, 10.0, 15.0, 13.0, 11.0, 3.0, 19.0, 29.0, 1.0, 9.0, 22.0, 8.0, 27.0, 23.0]
28099.11325349304 -5028.0 [18.0, 3.0, 1.0, 12.0, 10.0, 4.0, 13.0, 8.0, 11.0, 6.0, 27.0, 16.0, 23.0, 28.0, 20.0, 24.0, 9.0, 14.0, 21.0, 19.0, 29.0, 25.0, 15.0, 2.0, 22.0, 5.0, 17.0, 7.0, 26.0]
23902.95953719844 -4298.0 [22.0, 23.0, 27.0, 24.0, 18.0, 3.0, 5.0, 1.0, 6.0, 29.0, 14.0, 15.0, 7.0, 10.0, 13.0, 20.0, 12.0, 4.0, 16.0, 25.0, 2.0, 19.0, 11.0, 9.0, 28.0, 17.0, 8.0, 26.0, 21.0]
28212.362192435157 -5065.0 [24.0, 12.0, 10.0, 13.0, 22.0, 4.0, 29.0, 19.0, 3.0, 14.0, 16.0, 1.0, 7.0, 9.0, 8.0, 2.0, 15.0, 5.0, 6.0, 20.0, 21.0, 17.0, 26.0, 25.0, 11.0, 28.0, 27.0, 18.0, 23.0]
25000.441289094626 -4488.0 [21.0, 22.0, 1.0, 25.0, 19.0, 2.0, 11.0, 16.0, 15.0, 9.0, 29.0, 24.0, 27.0, 7.0, 4.0, 10.0, 13.0, 17.0, 8.0, 18.0, 20.0, 28.0, 12.0, 23.0, 6.0, 3.0, 14.0, 5.0, 26.0]
29326.51226864786 -5262.0 [15.0, 1.0, 12.0, 11.0, 20.0, 3.0, 25.0, 28.0, 23.0, 22.0, 6.0, 19.0, 21.0, 17.0, 9.0, 16.0, 29.0, 13.0, 2.0, 7.0, 26.0, 24.0, 8.0, 27.0, 4.0, 5.0, 18.0, 14.0, 10.0]
27907.61565193794 -5019.0 [20.0, 16.0, 27.0, 5.0, 7.0, 29.0, 18.0, 15.0, 22.0, 21.0, 26.0, 11.0, 13.0, 24.0, 23.0, 1.0, 19.0, 9.0, 10.0, 2.0, 28.0, 25.0, 12.0, 14.0, 3.0, 6.0, 4.0, 8.0, 17.0]
21069.946972701153 -3783.0 [3.0, 20.0, 19.0, 25.0, 16.0, 14.0, 1.0, 27.0, 23.0, 10.0, 7.0, 12.0, 8.0, 2.0, 5.0, 9.0, 4.0, 15.0, 17.0, 6.0, 26.0, 29.0, 24.0, 22.0, 11.0, 18.0, 21.0, 28.0, 13.0]
29211.641225448344 -5239.0 [15.0, 24.0, 21.0, 23.0, 8.0, 17.0, 6.0, 14.0, 28.0, 16.0, 27.0, 18.0, 3.0, 20.0, 26.0, 25.0, 2.0, 11.0, 13.0, 9.0, 19.0, 12.0, 1.0, 10.0, 7.0, 29.0, 5.0, 22.0, 4.0]
25677.6801344788 -4604.0 [10.0, 7.0, 3.0, 4.0, 28.0, 13.0, 21.0, 27.0, 24.0, 5.0, 12.0, 11.0, 1.0, 23.0, 25.0, 16.0, 15.0, 29.0, 2.0, 8.0, 20.0, 9.0, 22.0, 14.0, 26.0, 18.0, 17.0, 19.0, 6.0]
21774.355981355653 -3897.0 [1.0, 16.0, 18.0, 11.0, 20.0, 15.0, 2.0, 26.0, 5.0, 3.0, 28.0, 23.0, 27.0, 29.0, 7.0, 24.0, 12.0, 19.0, 25.0, 4.0, 22.0, 21.0, 9.0, 13.0, 6.0, 8.0, 10.0, 14.0, 17.0]
22594.499881084786 -4062.0 [21.0, 24.0, 22.0, 17.0, 28.0, 8.0, 7.0, 23.0, 26.0, 13.0, 29.0, 11.0, 16.0, 19.0, 5.0, 25.0, 1.0, 4.0, 20.0, 15.0, 14.0, 18.0, 2.0, 3.0, 9.0, 10.0, 6.0, 12.0, 27.0]
27999.77857730899 -5020.0 [15.0, 6.0, 13.0, 20.0, 7.0, 25.0, 5.0, 18.0, 19.0, 29.0, 9.0, 17.0, 28.0, 3.0, 11.0, 21.0, 16.0, 22.0, 24.0, 12.0, 27.0, 4.0, 26.0, 8.0, 14.0, 10.0, 2.0, 1.0, 23.0]
25479.612079007093 -4571.0 [29.0, 5.0, 22.0, 28.0, 9.0, 17.0, 21.0, 13.0, 20.0, 1.0, 15.0, 10.0, 26.0, 18.0, 14.0, 19.0, 6.0, 25.0, 3.0, 12.0, 16.0, 2.0, 11.0, 24.0, 27.0, 23.0, 8.0, 4.0, 7.0]
23729.832140014893 -4256.0 [10.0, 23.0, 7.0, 24.0, 29.0, 3.0, 28.0, 21.0, 16.0, 18.0, 14.0, 12.0, 8.0, 25.0, 20.0, 27.0, 9.0, 13.0, 11.0, 19.0, 17.0, 6.0, 1.0, 5.0, 2.0, 22.0, 26.0, 4.0, 15.0]
25360.9620781722 -4551.0 [17.0, 15.0, 5.0, 9.0, 13.0, 11.0, 22.0, 2.0, 1.0, 23.0, 28.0, 14.0, 6.0, 27.0, 26.0, 25.0, 12.0, 8.0, 4.0, 18.0, 29.0, 21.0, 19.0, 3.0, 10.0, 16.0, 24.0, 20.0, 7.0]
27171.63121175451 -4870.0 [13.0, 24.0, 22.0, 2.0, 28.0, 1.0, 12.0, 19.0, 26.0, 25.0, 9.0, 5.0, 29.0, 7.0, 20.0, 17.0, 21.0, 8.0, 14.0, 15.0, 16.0, 23.0, 11.0, 6.0, 4.0, 18.0, 3.0, 27.0, 10.0]
28142.396982242393 -5055.0 [23.0, 26.0, 13.0, 14.0, 1.0, 22.0, 9.0, 12.0, 10.0, 6.0, 11.0, 2.0, 7.0, 29.0, 17.0, 20.0, 4.0, 25.0, 16.0, 27.0, 5.0, 8.0, 15.0, 3.0, 19.0, 18.0, 21.0, 24.0, 28.0]
25398.39483601157 -4561.0 [9.0, 22.0, 24.0, 23.0, 8.0, 14.0, 29.0, 13.0, 5.0, 20.0, 17.0, 7.0, 4.0, 1.0, 19.0, 28.0, 12.0, 25.0, 2.0, 10.0, 16.0, 26.0, 21.0, 6.0, 3.0, 11.0, 18.0, 15.0, 27.0]
23490.986425847288 -4205.0 [10.0, 2.0, 11.0, 15.0, 7.0, 27.0, 14.0, 19.0, 28.0, 29.0, 12.0, 21.0, 16.0, 20.0, 18.0, 22.0, 13.0, 5.0, 1.0, 25.0, 8.0, 17.0, 23.0, 9.0, 3.0, 26.0, 4.0, 24.0, 6.0]
28290.3080299191 -5072.0 [23.0, 29.0, 25.0, 13.0, 10.0, 14.0, 26.0, 17.0, 7.0, 27.0, 5.0, 18.0, 21.0, 20.0, 2.0, 16.0, 8.0, 4.0, 28.0, 9.0, 15.0, 24.0, 12.0, 11.0, 3.0, 1.0, 19.0, 22.0, 6.0]
22584.816325518157 -4044.0 [7.0, 20.0, 28.0, 13.0, 24.0, 1.0, 5.0, 16.0, 2.0, 4.0, 22.0, 17.0, 18.0, 6.0, 14.0, 19.0, 29.0, 11.0, 15.0, 26.0, 3.0, 25.0, 27.0, 9.0, 12.0, 21.0, 8.0, 23.0, 10.0]
24535.97331064497 -4399.0 [29.0, 26.0, 19.0, 12.0, 7.0, 28.0, 6.0, 22.0, 27.0, 8.0, 18.0, 4.0, 3.0, 16.0, 24.0, 13.0, 5.0, 9.0, 1.0, 11.0, 25.0, 21.0, 23.0, 17.0, 2.0, 20.0, 14.0, 15.0, 10.0]
26378.040646423487 -4740.0 [21.0, 17.0, 3.0, 8.0, 28.0, 1.0, 10.0, 14.0, 26.0, 18.0, 13.0, 11.0, 19.0, 24.0, 29.0, 15.0, 12.0, 23.0, 16.0, 27.0, 7.0, 2.0, 25.0, 6.0, 22.0, 20.0, 9.0, 5.0, 4.0]
23822.88960094169 -4275.0 [15.0, 20.0, 22.0, 28.0, 13.0, 29.0, 9.0, 8.0, 10.0, 1.0, 5.0, 7.0, 16.0, 4.0, 18.0, 17.0, 27.0, 25.0, 23.0, 19.0, 2.0, 21.0, 14.0, 26.0, 6.0, 12.0, 11.0, 24.0, 3.0]
23492.946696144736 -4213.0 [13.0, 1.0, 9.0, 22.0, 7.0, 23.0, 10.0, 29.0, 15.0, 26.0, 3.0, 25.0, 27.0, 24.0, 16.0, 28.0, 8.0, 14.0, 5.0, 21.0, 17.0, 20.0, 18.0, 19.0, 2.0, 4.0, 11.0, 6.0, 12.0]
25798.177120773365 -4635.0 [13.0, 19.0, 25.0, 24.0, 8.0, 2.0, 4.0, 27.0, 16.0, 6.0, 26.0, 17.0, 29.0, 18.0, 1.0, 15.0, 11.0, 10.0, 5.0, 23.0, 9.0, 22.0, 20.0, 12.0, 28.0, 3.0, 14.0, 21.0, 7.0]
24203.958550188934 -4346.0 [3.0, 28.0, 12.0, 22.0, 15.0, 11.0, 13.0, 10.0, 27.0, 21.0, 23.0, 7.0, 24.0, 14.0, 5.0, 8.0, 4.0, 25.0, 20.0, 2.0, 18.0, 19.0, 9.0, 29.0, 1.0, 17.0, 26.0, 6.0, 16.0]
18870.265214467967 -3360.0 [9.0, 12.0, 28.0, 21.0, 15.0, 26.0, 1.0, 20.0, 13.0, 27.0, 24.0, 10.0, 7.0, 4.0, 14.0, 17.0, 11.0, 19.0, 25.0, 22.0, 2.0, 23.0, 8.0, 16.0, 6.0, 29.0, 3.0, 5.0, 18.0]
29502.50940119414 -5283.0 [9.0, 22.0, 12.0, 4.0, 17.0, 19.0, 21.0, 26.0, 6.0, 15.0, 5.0, 27.0, 29.0, 16.0, 2.0, 10.0, 24.0, 14.0, 20.0, 1.0, 11.0, 3.0, 7.0, 8.0, 25.0, 23.0, 18.0, 28.0, 13.0]
29599.213231270787 -5312.0 [23.0, 24.0, 29.0, 6.0, 15.0, 10.0, 19.0, 8.0, 21.0, 20.0, 25.0, 1.0, 18.0, 22.0, 13.0, 17.0, 28.0, 11.0, 9.0, 7.0, 12.0, 4.0, 3.0, 14.0, 5.0, 27.0, 26.0, 16.0, 2.0]
23652.199901787106 -4236.0 [10.0, 21.0, 22.0, 15.0, 20.0, 25.0, 17.0, 4.0, 11.0, 26.0, 18.0, 2.0, 28.0, 8.0, 16.0, 6.0, 27.0, 19.0, 14.0, 9.0, 5.0, 29.0, 13.0, 24.0, 7.0, 3.0, 1.0, 12.0, 23.0]
21205.120946308536 -3797.0 [5.0, 27.0, 23.0, 16.0, 20.0, 10.0, 4.0, 25.0, 19.0, 24.0, 9.0, 14.0, 8.0, 1.0, 12.0, 15.0, 28.0, 2.0, 7.0, 22.0, 11.0, 18.0, 3.0, 29.0, 26.0, 17.0, 13.0, 21.0, 6.0]
20662.161708692445 -3697.0 [24.0, 16.0, 3.0, 19.0, 8.0, 29.0, 2.0, 14.0, 26.0, 6.0, 28.0, 12.0, 21.0, 23.0, 10.0, 18.0, 22.0, 20.0, 17.0, 15.0, 11.0, 25.0, 7.0, 13.0, 27.0, 4.0, 1.0, 9.0, 5.0]
25871.30886387363 -4655.0 [16.0, 26.0, 13.0, 1.0, 18.0, 3.0, 21.0, 9.0, 10.0, 5.0, 7.0, 12.0, 8.0, 27.0, 19.0, 25.0, 28.0, 22.0, 29.0, 17.0, 20.0, 24.0, 4.0, 14.0, 23.0, 6.0, 2.0, 15.0, 11.0]
28758.458400276257 -5152.0 [28.0, 15.0, 29.0, 10.0, 20.0, 1.0, 7.0, 12.0, 14.0, 23.0, 17.0, 18.0, 9.0, 22.0, 24.0, 3.0, 11.0, 2.0, 4.0, 26.0, 19.0, 27.0, 25.0, 8.0, 16.0, 5.0, 21.0, 13.0, 6.0]
26613.51252309096 -4782.0 [24.0, 28.0, 11.0, 9.0, 25.0, 1.0, 23.0, 27.0, 21.0, 20.0, 8.0, 3.0, 13.0, 26.0, 18.0, 5.0, 2.0, 12.0, 4.0, 10.0, 6.0, 16.0, 22.0, 17.0, 15.0, 7.0, 29.0, 14.0, 19.0]
23964.59335642595 -4300.0 [11.0, 13.0, 5.0, 19.0, 27.0, 23.0, 17.0, 9.0, 28.0, 8.0, 24.0, 10.0, 2.0, 3.0, 21.0, 4.0, 25.0, 26.0, 6.0, 1.0, 7.0, 12.0, 15.0, 18.0, 29.0, 20.0, 22.0, 16.0, 14.0]
29408.145796278266 -5273.0 [7.0, 29.0, 20.0, 18.0, 6.0, 15.0, 8.0, 13.0, 9.0, 23.0, 3.0, 4.0, 28.0, 11.0, 21.0, 17.0, 2.0, 14.0, 19.0, 26.0, 22.0, 24.0, 27.0, 16.0, 10.0, 5.0, 1.0, 25.0, 12.0]
26249.800508612796 -4714.0 [4.0, 2.0, 5.0, 21.0, 3.0, 8.0, 14.0, 15.0, 13.0, 18.0, 1.0, 26.0, 20.0, 22.0, 10.0, 17.0, 28.0, 9.0, 11.0, 16.0, 12.0, 19.0, 27.0, 24.0, 25.0, 23.0, 29.0, 7.0, 6.0]
28392.585364577666 -5080.0 [5.0, 10.0, 19.0, 21.0, 17.0, 23.0, 20.0, 24.0, 9.0, 7.0, 29.0, 6.0, 11.0, 27.0, 28.0, 15.0, 14.0, 16.0, 12.0, 22.0, 13.0, 8.0, 3.0, 26.0, 18.0, 4.0, 1.0, 2.0, 25.0]
25846.61381094219 -4638.0 [11.0, 8.0, 10.0, 15.0, 27.0, 7.0, 26.0, 13.0, 5.0, 16.0, 19.0, 20.0, 14.0, 12.0, 25.0, 1.0, 24.0, 4.0, 9.0, 6.0, 29.0, 2.0, 21.0, 28.0, 17.0, 3.0, 23.0, 22.0, 18.0]
29454.005218410475 -5277.0 [5.0, 10.0, 12.0, 7.0, 17.0, 13.0, 23.0, 22.0, 4.0, 6.0, 18.0, 29.0, 16.0, 20.0, 2.0, 15.0, 9.0, 14.0, 28.0, 25.0, 24.0, 11.0, 26.0, 27.0, 8.0, 19.0, 21.0, 3.0, 1.0]
28493.770189006067 -5102.0 [5.0, 16.0, 24.0, 25.0, 9.0, 10.0, 13.0, 8.0, 17.0, 26.0, 3.0, 12.0, 15.0, 20.0, 1.0, 23.0, 11.0, 2.0, 14.0, 28.0, 22.0, 29.0, 7.0, 18.0, 19.0, 6.0, 27.0, 4.0, 21.0]
28353.694894875407 -5076.0 [13.0, 12.0, 21.0, 27.0, 14.0, 26.0, 22.0, 24.0, 2.0, 16.0, 6.0, 8.0, 4.0, 3.0, 17.0, 19.0, 25.0, 20.0, 9.0, 7.0, 1.0, 5.0, 18.0, 23.0, 15.0, 10.0, 11.0, 29.0, 28.0]
25477.783208738685 -4570.0 [15.0, 26.0, 28.0, 7.0, 11.0, 27.0, 21.0, 5.0, 9.0, 13.0, 24.0, 10.0, 19.0, 12.0, 29.0, 18.0, 2.0, 22.0, 6.0, 1.0, 17.0, 23.0, 4.0, 3.0, 20.0, 14.0, 16.0, 25.0, 8.0]
24584.9606180246 -4415.0 [19.0, 22.0, 1.0, 26.0, 16.0, 8.0, 24.0, 27.0, 11.0, 6.0, 28.0, 17.0, 20.0, 9.0, 25.0, 21.0, 7.0, 23.0, 29.0, 3.0, 14.0, 18.0, 13.0, 12.0, 2.0, 10.0, 5.0, 15.0, 4.0]
29697.5476092948 -5324.0 [15.0, 18.0, 12.0, 22.0, 28.0, 16.0, 2.0, 9.0, 26.0, 17.0, 1.0, 21.0, 13.0, 11.0, 5.0, 19.0, 6.0, 8.0, 10.0, 7.0, 4.0, 24.0, 14.0, 20.0, 27.0, 3.0, 25.0, 29.0, 23.0]
27111.3785235127 -4867.0 [6.0, 16.0, 14.0, 25.0, 12.0, 27.0, 24.0, 23.0, 28.0, 3.0, 17.0, 21.0, 1.0, 11.0, 7.0, 18.0, 26.0, 22.0, 9.0, 19.0, 29.0, 20.0, 5.0, 13.0, 2.0, 15.0, 10.0, 8.0, 4.0]
20836.06265444667 -3729.0 [28.0, 25.0, 18.0, 15.0, 22.0, 23.0, 16.0, 8.0, 13.0, 29.0, 12.0, 24.0, 19.0, 14.0, 6.0, 5.0, 20.0, 1.0, 21.0, 27.0, 11.0, 7.0, 17.0, 2.0, 9.0, 26.0, 3.0, 10.0, 4.0]
22158.63011148566 -3979.0 [8.0, 6.0, 29.0, 9.0, 3.0, 22.0, 15.0, 17.0, 26.0, 21.0, 20.0, 28.0, 27.0, 24.0, 25.0, 18.0, 14.0, 5.0, 7.0, 11.0, 1.0, 10.0, 4.0, 12.0, 13.0, 23.0, 19.0, 16.0, 2.0]
21715.84034708506 -3890.0 [13.0, 19.0, 4.0, 25.0, 23.0, 11.0, 24.0, 14.0, 18.0, 1.0, 15.0, 3.0, 8.0, 9.0, 26.0, 29.0, 12.0, 16.0, 5.0, 21.0, 28.0, 10.0, 20.0, 17.0, 22.0, 6.0, 2.0, 27.0, 7.0]
24323.401008436394 -4363.0 [4.0, 16.0, 7.0, 27.0, 1.0, 13.0, 8.0, 2.0, 19.0, 5.0, 9.0, 22.0, 24.0, 23.0, 26.0, 10.0, 21.0, 3.0, 28.0, 14.0, 20.0, 18.0, 25.0, 12.0, 6.0, 17.0, 11.0, 15.0, 29.0]
27235.93676305856 -4885.0 [1.0, 6.0, 12.0, 19.0, 21.0, 5.0, 13.0, 18.0, 24.0, 3.0, 22.0, 29.0, 7.0, 2.0, 25.0, 16.0, 20.0, 17.0, 28.0, 8.0, 26.0, 27.0, 11.0, 4.0, 23.0, 10.0, 9.0, 15.0, 14.0]
27067.033246548115 -4858.0 [10.0, 3.0, 11.0, 1.0, 12.0, 18.0, 23.0, 25.0, 16.0, 2.0, 13.0, 4.0, 24.0, 27.0, 15.0, 19.0, 26.0, 8.0, 14.0, 28.0, 5.0, 17.0, 20.0, 29.0, 6.0, 21.0, 22.0, 9.0, 7.0]
26579.68765538413 -4771.0 [4.0, 23.0, 20.0, 9.0, 13.0, 10.0, 22.0, 24.0, 8.0, 6.0, 11.0, 21.0, 5.0, 2.0, 12.0, 1.0, 25.0, 28.0, 7.0, 15.0, 27.0, 3.0, 18.0, 26.0, 14.0, 19.0, 16.0, 29.0, 17.0]
